mmsi,timestamp,latitude,longitude,speed_knots,heading,eta_hours
VSL100137,2023-01-01 02:17:00,-15.212566641325708,167.44409020524535,7.525187054592106,184,68
VSL100138,2023-01-01 02:18:00,26.39296897065124,-84.35515515360667,10.16928879618319,172,26
VSL100139,2023-01-01 02:19:00,22.636550657305136,-84.9149249431455,24.567035869716936,47,21
VSL100140,2023-01-01 02:20:00,19.57939967326584,57.48837591357159,2.2399591368247123,148,12
VSL100141,2023-01-01 02:21:00,58.90490393308279,55.33255408082283,7.5843884347651604,20,12
VSL100142,2023-01-01 02:22:00,-8.649002988849745,16.092657293683146,17.798105987027505,300,44
VSL100143,2023-01-01 02:23:00,-44.833145511209665,-113.79081686563735,21.603453262668847,275,10
VSL100144,2023-01-01 02:24:00,-35.75973342889992,161.50100125124123,18.13458657984281,308,81
VSL100145,2023-01-01 02:25:00,34.499276230803176,36.4750794218146,9.504846308327172,119,42
VSL100146,2023-01-01 02:26:00,-2.8286243483182787,113.82837768943727,15.469259472539983,91,92
VSL100147,2023-01-01 02:27:00,-46.90251494411787,97.43266197253041,11.439410067640276,187,44
VSL100148,2023-01-01 02:28:00,-56.41720399538257,-168.323718941961,17.748015234244875,152,58
VSL100149,2023-01-01 02:29:00,-8.739794149996662,108.62292966923121,0.6749341203731551,339,10
VSL100150,2023-01-01 02:30:00,30.58586930911207,-87.90574807400756,14.99907884290257,328,11
VSL100151,2023-01-01 02:31:00,-37.373775448876714,147.9232331944341,10.67929062507395,42,2
VSL100152,2023-01-01 02:32:00,-56.956569752952376,171.6503677326803,19.88957229362246,218,5
VSL100153,2023-01-01 02:33:00,56.04464507503371,35.9450130836735,15.353259915932178,183,33
VSL100154,2023-01-01 02:34:00,-44.529814423624,-22.223791841184976,7.16982851590362,235,1
VSL100155,2023-01-01 02:35:00,-36.69316009949935,179.23925197604996,19.708638237374817,350,86
VSL100156,2023-01-01 02:36:00,19.192300296164163,-151.40250044484154,5.748194629645495,74,46
VSL100157,2023-01-01 02:37:00,-11.180980199864962,-0.3495090115303867,10.176550381248381,52,85
VSL100158,2023-01-01 02:38:00,51.04810552523381,-102.91323158307254,23.457739654272995,66,40
VSL100159,2023-01-01 02:39:00,52.874838647719145,172.9262294488807,13.131048892555006,53,13
VSL100160,2023-01-01 02:40:00,20.818029285547155,122.41825286492093,7.991723400711864,45,16
VSL100161,2023-01-01 02:41:00,-8.008918183660619,113.28269137043162,22.755374992648342,242,44
VSL100162,2023-01-01 02:42:00,-40.424101319608,128.62065123134204,4.178404290419346,180,70
VSL100163,2023-01-01 02:43:00,-49.20403848285484,156.57713971873852,20.081937094643365,289,42
VSL100164,2023-01-01 02:44:00,22.388745669980864,158.79086437740597,4.588069681844767,312,31
VSL100165,2023-01-01 02:45:00,-58.10960168236737,-28.92681597650872,23.79073426321666,79,28
VSL100166,2023-01-01 02:46:00,14.435216786433656,-68.4144505584949,15.664056873944793,189,33
VSL100167,2023-01-01 02:47:00,5.1106758343952094,67.75035756621628,24.577976352768268,148,90
VSL100168,2023-01-01 02:48:00,-15.79320579147113,-16.933877187792064,6.873268083422179,107,54
VSL100169,2023-01-01 02:49:00,-51.87039825736309,-99.4404786234775,3.962353258348275,227,30
VSL100170,2023-01-01 02:50:00,59.98534024786268,80.81773021207545,13.19634897120352,286,46
VSL100171,2023-01-01 02:51:00,26.890083442727587,39.070723156206384,2.561153213907097,33,18
VSL100172,2023-01-01 02:52:00,25.305051672077667,-93.1314639153545,17.2427167376506,296,1
VSL100173,2023-01-01 02:53:00,28.31957770622988,125.65075977848204,11.739755513487161,331,95
VSL100174,2023-01-01 02:54:00,32.130922403518625,10.684528640408047,2.0642804677682673,20,73
VSL100175,2023-01-01 02:55:00,-52.288314405842904,116.43544705156967,22.275676031533038,57,79
VSL100176,2023-01-01 02:56:00,-45.44926556254944,-138.4188034908772,13.990196512356542,66,87
VSL100177,2023-01-01 02:57:00,7.652670010766371,126.61293217617447,9.051274396341983,57,16
VSL100178,2023-01-01 02:58:00,-27.241149076036024,106.80476845342383,24.58217758370681,215,87
VSL100179,2023-01-01 02:59:00,44.84975857851421,94.9981693175331,24.500296998073114,163,39
VSL100180,2023-01-01 03:00:00,56.125862459586514,-49.85055413150752,14.509124263324846,324,92
VSL100181,2023-01-01 03:01:00,32.43728760302595,33.9687102598954,1.5342498784410297,132,26
VSL100182,2023-01-01 03:02:00,-51.862592001284455,-56.977607581334325,20.34567887558773,140,85
VSL100183,2023-01-01 03:03:00,-3.194613997317397,-33.936028845441086,9.818622249161917,250,75
VSL100184,2023-01-01 03:04:00,-4.124813317697416,-49.01184367646724,20.225753650025,14,42
VSL100185,2023-01-01 03:05:00,1.1550942622430114,-87.49709089038473,21.804773328475818,259,56
VSL100186,2023-01-01 03:06:00,20.68654967678708,-9.305993757325155,17.778933952152908,116,11
VSL100187,2023-01-01 03:07:00,-45.335488093882866,-119.47452028909768,1.8977417259049751,292,78
VSL100188,2023-01-01 03:08:00,22.051042585249277,-83.70461722351477,17.190163855809594,160,50
VSL100189,2023-01-01 03:09:00,35.59462201719593,111.56228467059486,2.7628843930220857,283,6
VSL100190,2023-01-01 03:10:00,-33.83056623928212,-10.559765073550665,12.59553853797456,146,63
VSL100191,2023-01-01 03:11:00,-6.061156232563121,-171.70158982800447,24.41663630836782,25,77
VSL100192,2023-01-01 03:12:00,-55.18970531102873,-110.51893403401162,7.921728337138889,131,46
VSL100193,2023-01-01 03:13:00,-51.302709852987334,11.398223394067145,1.2177866257496506,92,77
VSL100194,2023-01-01 03:14:00,-1.4736758488994894,143.06817488127297,24.425414863803073,318,45
VSL100195,2023-01-01 03:15:00,38.18656554242037,106.89870133146877,0.5321664059579373,281,35
VSL100196,2023-01-01 03:16:00,-29.904052856912816,107.2168477512472,6.5791455390834255,332,83
VSL100197,2023-01-01 03:17:00,5.439543665086504,-159.95365555354897,13.226222433427964,302,23
VSL100198,2023-01-01 03:18:00,-48.24657971946611,-129.70211107638718,13.320765775669772,262,36
VSL100199,2023-01-01 03:19:00,32.93182332130766,-7.92296594670276,7.680160886637161,60,42
VSL100200,2023-01-01 03:20:00,54.1967890563497,-81.88464887876327,16.069733974850088,171,49
VSL100201,2023-01-01 03:21:00,-20.897385936965463,-130.93108988800924,19.85654133289526,187,50
VSL100202,2023-01-01 03:22:00,45.0387715841113,68.7155694329376,21.08516934158084,65,88
VSL100203,2023-01-01 03:23:00,-51.183584356691135,-140.30142285018314,15.700048541857708,204,51
VSL100204,2023-01-01 03:24:00,-26.645971545587678,46.8436034503315,12.992314506575578,178,1
VSL100205,2023-01-01 03:25:00,1.9924721775079561,4.104779879743887,11.762463476526221,303,27
VSL100206,2023-01-01 03:26:00,-6.882369057737762,36.275565439241035,6.366034060296263,340,4
VSL100207,2023-01-01 03:27:00,-36.70125183078035,-102.66176956854873,2.2691475735329565,146,72
VSL100208,2023-01-01 03:28:00,37.10597305659192,75.30597121958891,5.014757245393414,114,11
VSL100209,2023-01-01 03:29:00,-38.05798354660983,-116.08913203003551,6.518940267840778,99,61
VSL100210,2023-01-01 03:30:00,-26.298193546123535,-59.85816295476374,3.8246636230807765,320,24
VSL100211,2023-01-01 03:31:00,-33.468822011519194,1.4125445933276524,9.905061430281082,92,49
VSL100212,2023-01-01 03:32:00,-49.601311393389665,-7.631562869689958,16.321892245092396,186,75
VSL100213,2023-01-01 03:33:00,-33.838660596267516,-101.0946339829687,17.77859252746866,97,29
VSL100214,2023-01-01 03:34:00,-28.701950762301543,54.857468609303425,20.33376613633558,160,16
VSL100215,2023-01-01 03:35:00,-34.83073672363158,-38.85972849354371,6.033416259801958,103,11
VSL100216,2023-01-01 03:36:00,-59.495057141111836,154.93871363049988,8.753178093171826,148,65
VSL100217,2023-01-01 03:37:00,25.87582188208451,-16.595038830090658,22.728216690740595,76,13
VSL100218,2023-01-01 03:38:00,2.288147492975007,125.56447268074862,13.53514882629398,66,22
VSL100219,2023-01-01 03:39:00,3.645645923510763,113.48260796302634,12.570731341486635,128,13
VSL100220,2023-01-01 03:40:00,2.0437244301741373,50.138350758068555,3.3468480886754053,283,23
VSL100221,2023-01-01 03:41:00,9.845341245914298,62.47780352018793,6.750167334455007,162,84
VSL100222,2023-01-01 03:42:00,-19.682085772010097,-111.73039135301818,4.307444508145069,112,23
VSL100223,2023-01-01 03:43:00,18.484784540901458,-103.3417023537936,11.553033581062985,187,20
VSL100224,2023-01-01 03:44:00,46.26210914306699,-102.69198234073988,21.7668369424924,118,63
VSL100225,2023-01-01 03:45:00,-41.54984856897002,-12.93430722660753,18.937485752230874,284,35
VSL100226,2023-01-01 03:46:00,37.027209152744845,-109.09877066370115,0.6656025414714328,248,76
VSL100227,2023-01-01 03:47:00,54.785050556834435,-0.5463144323898632,10.555035952292254,330,22
VSL100228,2023-01-01 03:48:00,-26.196705971168427,126.09273945326373,18.908247580419935,354,86
VSL100229,2023-01-01 03:49:00,-13.103678395224222,143.10047950380743,1.107708500865473,181,42
VSL100230,2023-01-01 03:50:00,-33.30462551826225,-78.8798228519981,21.388770179095392,123,47
VSL100231,2023-01-01 03:51:00,55.54612521346601,-33.90655804843939,19.463226003814807,187,53
VSL100232,2023-01-01 03:52:00,-35.211134758457334,37.75803722639577,7.102605154991015,286,83
VSL100233,2023-01-01 03:53:00,6.990499416610817,141.74771002097725,4.969444036715995,265,66
VSL100234,2023-01-01 03:54:00,43.38973435293906,6.599791709281362,10.523562766590414,167,46
VSL100235,2023-01-01 03:55:00,-38.83021257413364,37.55207531843686,9.241979070951809,259,12
VSL100236,2023-01-01 03:56:00,42.065558655817824,-119.56927183302044,14.951482886816834,338,89
VSL100237,2023-01-01 03:57:00,-38.85830530729324,168.7175097685943,22.4929840646714,245,13
VSL100238,2023-01-01 03:58:00,-1.7660300938245967,-51.78144868929297,4.248005709699687,152,22
VSL100239,2023-01-01 03:59:00,-56.83080610662034,-103.60097321877741,2.6889500318042825,220,28
VSL100240,2023-01-01 04:00:00,8.776551783949941,-147.11286050105443,5.988297594403341,157,14
VSL100241,2023-01-01 04:01:00,1.602473008715755,-121.68077408898023,10.27247383283407,222,80
VSL100242,2023-01-01 04:02:00,25.626443935663175,-117.15389251129918,7.0974538403177965,302,40
VSL100243,2023-01-01 04:03:00,38.05059701272198,106.03154638345012,15.800690165083179,127,56
VSL100244,2023-01-01 04:04:00,56.859680384113744,67.81803069079487,19.315497454845744,314,78
VSL100245,2023-01-01 04:05:00,25.149398569312325,121.3867012214925,10.10675808940896,275,72
VSL100246,2023-01-01 04:06:00,9.479821069965254,-93.48755504488979,10.596888713072769,139,17
VSL100247,2023-01-01 04:07:00,38.527657012122944,24.71899196986132,21.454814744362498,65,54
VSL100248,2023-01-01 04:08:00,37.87757801768687,65.95315318496412,21.148520855874064,253,65
VSL100249,2023-01-01 04:09:00,46.22854092216534,-49.75936663911122,15.292802617040424,30,9
VSL100250,2023-01-01 04:10:00,45.133001013033294,77.3242899039243,7.399577962755149,220,62
VSL100251,2023-01-01 04:11:00,25.24512520132849,-29.457999952488535,18.999006315018704,191,68
VSL100252,2023-01-01 04:12:00,24.746798648312904,-116.32800075071071,16.693135159270344,22,32
VSL100253,2023-01-01 04:13:00,-30.14704269459368,53.2699822604844,3.4813669142171655,94,57
VSL100254,2023-01-01 04:14:00,-54.48941299089965,-103.31778041540953,5.8156019953107485,353,29
VSL100255,2023-01-01 04:15:00,4.301991257758019,67.50828781380196,6.475039619734916,153,15
VSL100256,2023-01-01 04:16:00,-17.28561886346484,37.885475316255906,10.53698496223476,213,15
VSL100257,2023-01-01 04:17:00,-20.567558444767194,-104.53355457367594,7.678466036728865,67,34
VSL100258,2023-01-01 04:18:00,-2.6259944926409133,-55.75540609481405,14.20689791108588,95,25
VSL100259,2023-01-01 04:19:00,38.2009122190816,77.87466045966215,24.6855608646034,196,37
VSL100260,2023-01-01 04:20:00,24.584993346244318,79.77127153587315,11.149613232636254,39,60
VSL100261,2023-01-01 04:21:00,-35.189673390746634,-155.59807796231345,24.041784358244517,193,56
VSL100262,2023-01-01 04:22:00,-39.59498271046681,165.96821074226045,1.7049711558304592,266,75
VSL100263,2023-01-01 04:23:00,59.1898280223172,158.69498273398136,21.103531187559113,63,22
VSL100264,2023-01-01 04:24:00,18.277295834979213,0.006070324115881931,23.37959416381907,231,9
VSL100265,2023-01-01 04:25:00,21.77637610693924,-12.578150993344707,14.314683961361766,254,95
VSL100266,2023-01-01 04:26:00,34.77643358621603,-6.379201308085555,18.372422405684368,124,16
VSL100267,2023-01-01 04:27:00,5.563486970199932,-17.25941618818632,1.5508087405392028,293,41
VSL100268,2023-01-01 04:28:00,-16.549683371672657,-174.41006384673156,11.45614491524474,329,85
VSL100269,2023-01-01 04:29:00,6.519112350678213,-152.48911811701748,12.73669943440293,1,59
VSL100270,2023-01-01 04:30:00,16.794557750815088,-44.2099510486853,20.856813986657073,308,40
VSL100271,2023-01-01 04:31:00,-0.4750466047735671,-91.8814605654097,23.437736167440132,242,31
VSL100272,2023-01-01 04:32:00,12.619681600532786,62.2126176206028,5.30152675838764,114,88
VSL100273,2023-01-01 04:33:00,53.973087649849916,34.132949701078076,15.937828161279016,196,62
VSL100274,2023-01-01 04:34:00,-11.280545008567927,-147.30980646797522,10.608491796487069,137,69
VSL100275,2023-01-01 04:35:00,17.246561057185502,-43.519220283472634,13.29013587406333,253,81
VSL100276,2023-01-01 04:36:00,23.477674548540875,152.2706245194138,4.354252987684129,285,26
VSL100277,2023-01-01 04:37:00,4.009695072871125,-21.02233049502169,11.077002272237152,231,70
VSL100278,2023-01-01 04:38:00,-57.80543054131943,11.38855707455599,12.629953858703452,271,68
VSL100279,2023-01-01 04:39:00,58.112661639870296,100.59923812447124,4.85508268581451,121,10
VSL100280,2023-01-01 04:40:00,-16.559754106453276,124.45912878713995,15.988687345228994,40,38
VSL100281,2023-01-01 04:41:00,17.013352399967715,-138.91018694565926,22.403766595167212,219,21
VSL100282,2023-01-01 04:42:00,44.69213356468123,35.122244200530275,5.627179139216828,63,25
VSL100283,2023-01-01 04:43:00,38.10950321737293,-72.19184955138168,20.128187080030386,140,21
VSL100284,2023-01-01 04:44:00,10.989939093596433,45.45603624116535,15.517704864902694,95,41
VSL100285,2023-01-01 04:45:00,26.03613422001797,-138.2846366367214,15.01574429781723,331,93
VSL100286,2023-01-01 04:46:00,-30.340730809039673,123.09278517231303,22.29422497458498,21,77
VSL100287,2023-01-01 04:47:00,-15.337245813619738,-32.60829805559496,12.784377541543668,242,47
VSL100288,2023-01-01 04:48:00,58.16155290868649,54.01333110471654,1.5681245706870406,109,48
