vessel_id,departure_time,vessel_id_was_missing
2e70fdbc9f6c626a,2023-01-09 05:00:00+00:00,0
231a0a418001e4de,2023-01-09 06:00:00+00:00,0
e707dafaef9de635,2023-01-09 07:00:00+00:00,0
2e99b477d4711d27,2023-01-09 08:00:00+00:00,0
e54beb0df2b210ff,2023-01-09 09:00:00+00:00,0
d913c6edc7296737,2023-01-09 10:00:00+00:00,0
a7326ad7493fa2f3,2023-01-09 11:00:00+00:00,0
d64908791254bc26,2023-01-09 12:00:00+00:00,0
31532b72180ccf26,2023-01-09 13:00:00+00:00,0
b53e450a1327c235,2023-01-09 14:00:00+00:00,0
04ba8dee7a0b3f8f,2023-01-09 15:00:00+00:00,0
f9d313f8b51e38a0,2023-01-09 16:00:00+00:00,0
99ba95c6bf105d29,2023-01-09 17:00:00+00:00,0
5cd2bb8422090f25,2023-01-09 18:00:00+00:00,0
ad179f58abd868d0,2023-01-09 19:00:00+00:00,0
2f827874ce34e944,2023-01-09 20:00:00+00:00,0
b3d60e5e64497377,2023-01-09 21:00:00+00:00,0
7f57ba337c07e7c0,2023-01-09 22:00:00+00:00,0
6009ca3535ae3857,2023-01-09 23:00:00+00:00,0
253714bcdbbe176e,2023-01-10 00:00:00+00:00,0
321230591771bf34,2023-01-10 01:00:00+00:00,0
125b59d524b3328c,2023-01-10 02:00:00+00:00,0
f9b567d902b8dcda,2023-01-10 03:00:00+00:00,0
b56404d37307e865,2023-01-10 04:00:00+00:00,0
cf84ed1adbd64712,2023-01-10 05:00:00+00:00,0
e215fc1ad9eb140f,2023-01-10 06:00:00+00:00,0
34837eb04d4deee3,2023-01-10 07:00:00+00:00,0
60f8afd40126a988,2023-01-10 08:00:00+00:00,0
800c7077c591f29c,2023-01-10 09:00:00+00:00,0
5b5f2635de834bf9,2023-01-10 10:00:00+00:00,0
f839ddd1a9c9d481,2023-01-10 11:00:00+00:00,0
2abaae43dbdacdb3,2023-01-10 12:00:00+00:00,0
4b11223deac90312,2023-01-10 13:00:00+00:00,0
3f5b648078a11c52,2023-01-10 14:00:00+00:00,0
fb32893364321697,2023-01-10 15:00:00+00:00,0
a6433cf3e87e7f2f,2023-01-10 16:00:00+00:00,0
4470698f8b6b0c93,2023-01-10 17:00:00+00:00,0
de6910ae45ad84ef,2023-01-10 18:00:00+00:00,0
1a89db4e235575b1,2023-01-10 19:00:00+00:00,0
864426d2ae322083,2023-01-10 20:00:00+00:00,0
71120940be6d0436,2023-01-10 21:00:00+00:00,0
0cc5e8519e499e05,2023-01-10 22:00:00+00:00,0
ba35a64523c9ccbd,2023-01-10 23:00:00+00:00,0
2c616e3d8e29f85d,2023-01-11 00:00:00+00:00,0
7117a5c7a33029a6,2023-01-11 01:00:00+00:00,0
df4bf50d842f2071,2023-01-11 02:00:00+00:00,0
924d2b8cb8ca5aca,2023-01-11 03:00:00+00:00,0
f4710b6fbd7fb553,2023-01-11 04:00:00+00:00,0
b1ccfc6031f094fa,2023-01-11 05:00:00+00:00,0
d3751fffbb5dca05,2023-01-11 06:00:00+00:00,0
811d6c50d7bd29b5,2023-01-11 07:00:00+00:00,0
b2e114cb19c11ad3,2023-01-11 08:00:00+00:00,0
2196d1aac73ea57c,2023-01-11 09:00:00+00:00,0
9007bd510acec874,2023-01-11 10:00:00+00:00,0
b0e882e610aac17a,2023-01-11 11:00:00+00:00,0
e2cdea74ea688683,2023-01-11 12:00:00+00:00,0
b4b118ec53cd9216,2023-01-11 13:00:00+00:00,0
1376134276479402,2023-01-11 14:00:00+00:00,0
aede5507f3768443,2023-01-11 15:00:00+00:00,0
af52464bc1821487,2023-01-11 16:00:00+00:00,0
8a7376903fe0d32a,2023-01-11 17:00:00+00:00,0
1f08a2813902a986,2023-01-11 18:00:00+00:00,0
2518c7fbe7ecf6de,2023-01-11 19:00:00+00:00,0
04fcf3cebe72acd3,2023-01-11 20:00:00+00:00,0
6abed40741bea99c,2023-01-11 21:00:00+00:00,0
39f828b318877fd1,2023-01-11 22:00:00+00:00,0
30d5cf0176445667,2023-01-11 23:00:00+00:00,0
7e4e9631a70a4016,2023-01-12 00:00:00+00:00,0
0d1bc065e3b61d49,2023-01-12 01:00:00+00:00,0
138e254ba00e3191,2023-01-12 02:00:00+00:00,0
ddca452ef4e48d65,2023-01-12 03:00:00+00:00,0
1e797becc5553810,2023-01-12 04:00:00+00:00,0
8c689805a68bc7ac,2023-01-12 05:00:00+00:00,0
ad586f022927fd24,2023-01-12 06:00:00+00:00,0
6f8a296ccb06fda7,2023-01-12 07:00:00+00:00,0
c01766d719352361,2023-01-12 08:00:00+00:00,0
a4d4300ac8ff9f52,2023-01-12 09:00:00+00:00,0
364dc4bb4b188610,2023-01-12 10:00:00+00:00,0
a2f5b3cdffa25190,2023-01-12 11:00:00+00:00,0
e73519011c9bf54f,2023-01-12 12:00:00+00:00,0
370825bbc4014728,2023-01-12 13:00:00+00:00,0
194f802571204777,2023-01-12 14:00:00+00:00,0
08c1e8d3d5f086c9,2023-01-12 15:00:00+00:00,0
2c408b636a5791b0,2023-01-12 16:00:00+00:00,0
03728a4aae0e8ade,2023-01-12 17:00:00+00:00,0
5775ed0c14b0a666,2023-01-12 18:00:00+00:00,0
fb0b4ed0df23d631,2023-01-12 19:00:00+00:00,0
6e3e9f1ac26f04bd,2023-01-12 20:00:00+00:00,0
4a97bc8d764aebfc,2023-01-12 21:00:00+00:00,0
0454238ccf891cde,2023-01-12 22:00:00+00:00,0
e778add7e647d049,2023-01-12 23:00:00+00:00,0
91c713ff97114bc1,2023-01-13 00:00:00+00:00,0
23c8397f530e5efc,2023-01-13 01:00:00+00:00,0
223c3d1be1fcab4c,2023-01-13 02:00:00+00:00,0
dc1222a3b66acaf1,2023-01-13 03:00:00+00:00,0
dae481ad1dda2b4a,2023-01-13 04:00:00+00:00,0
b25845258b99b1f9,2023-01-13 05:00:00+00:00,0
ac180aec150b3afd,2023-01-13 06:00:00+00:00,0
5da53140eceee417,2023-01-13 07:00:00+00:00,0
068d9425a18c4737,2023-01-13 08:00:00+00:00,0
789bb71d5d4cfc85,2023-01-13 09:00:00+00:00,0
5a7b790258e3f432,2023-01-13 10:00:00+00:00,0
d30f19539ea5e30f,2023-01-13 11:00:00+00:00,0
43439ea2b01f4c35,2023-01-13 12:00:00+00:00,0
f9951b7a16b2ec8c,2023-01-13 13:00:00+00:00,0
80a24352b77dd9a7,2023-01-13 14:00:00+00:00,0
7d781e0c1ae35a74,2023-01-13 15:00:00+00:00,0
ef74783c51d8b084,2023-01-13 16:00:00+00:00,0
afeddcaf07dc1fb8,2023-01-13 17:00:00+00:00,0
a43c9916b4eac8d9,2023-01-13 18:00:00+00:00,0
e7052d75e0f689cb,2023-01-13 19:00:00+00:00,0
8f3140be0ca9410b,2023-01-13 20:00:00+00:00,0
c56dc6bb498f6157,2023-01-13 21:00:00+00:00,0
4d940ac145d8004f,2023-01-13 22:00:00+00:00,0
08e32400afe659ec,2023-01-13 23:00:00+00:00,0
34aad19c9b8f23f4,2023-01-14 00:00:00+00:00,0
250545e7392c7054,2023-01-14 01:00:00+00:00,0
e3a0d319dc3cd904,2023-01-14 02:00:00+00:00,0
ff8dde4c1b2d65dc,2023-01-14 03:00:00+00:00,0
e55936aa2ab4a6a1,2023-01-14 04:00:00+00:00,0
51a92cec2790ac28,2023-01-14 05:00:00+00:00,0
5bc155c01911ea25,2023-01-14 06:00:00+00:00,0
c2d57d8dc66ff6a1,2023-01-14 07:00:00+00:00,0
77cfba4c7f5a75d9,2023-01-14 08:00:00+00:00,0
a548e9c970fd0b2d,2023-01-14 09:00:00+00:00,0
b2239be67a6eba3c,2023-01-14 10:00:00+00:00,0
cc64328c99926c68,2023-01-14 11:00:00+00:00,0
93e920ce305be9a1,2023-01-14 12:00:00+00:00,0
e1a100f968cb590a,2023-01-14 13:00:00+00:00,0
316240e329871ce5,2023-01-14 14:00:00+00:00,0
c26cac1b40675ab6,2023-01-14 15:00:00+00:00,0
ef1b3f389293ccf5,2023-01-14 16:00:00+00:00,0
18efcfbfc0c727a5,2023-01-14 17:00:00+00:00,0
6c00c0cc7b9a34e2,2023-01-14 18:00:00+00:00,0
949a8ed48eab3796,2023-01-14 19:00:00+00:00,0
0d61fecfda257aaf,2023-01-14 20:00:00+00:00,0
6f6170b7b92fcb44,2023-01-14 21:00:00+00:00,0
fca1aa6491d3f8b0,2023-01-14 22:00:00+00:00,0
df0c8563f7876c09,2023-01-14 23:00:00+00:00,0
375a59f570c8e4c0,2023-01-15 00:00:00+00:00,0
ad6b822c35c70dd0,2023-01-15 01:00:00+00:00,0
7440133f20a3ecd5,2023-01-15 02:00:00+00:00,0
81e0dfd77fafb8f7,2023-01-15 03:00:00+00:00,0
dc4e70347b2204aa,2023-01-15 04:00:00+00:00,0
de65a5cf0d6b81eb,2023-01-15 05:00:00+00:00,0
15f4e6c715a8fc84,2023-01-15 06:00:00+00:00,0
7c99e35cb61bbf8c,2023-01-15 07:00:00+00:00,0
3a25d99fb2e93f2f,2023-01-15 08:00:00+00:00,0
808fd14acd743270,2023-01-15 09:00:00+00:00,0
65a931b66009b819,2023-01-15 10:00:00+00:00,0
7e32de6de69dc328,2023-01-15 11:00:00+00:00,0
946b5690b7a15f77,2023-01-15 12:00:00+00:00,0
3677bc3666069d16,2023-01-15 13:00:00+00:00,0
eb0ade20e4c74d18,2023-01-15 14:00:00+00:00,0
f54b5c68a0005720,2023-01-15 15:00:00+00:00,0
a9bb072791071ee8,2023-01-15 16:00:00+00:00,0
59a7eb4b425e0a59,2023-01-15 17:00:00+00:00,0
c8cecbb76b02c391,2023-01-15 18:00:00+00:00,0
6e432615d3fb4b47,2023-01-15 19:00:00+00:00,0
e789aa8fbed9a620,2023-01-15 20:00:00+00:00,0
973fd5310d3d25f1,2023-01-15 21:00:00+00:00,0
96da02b32d7f5bcd,2023-01-15 22:00:00+00:00,0
80d593e00c02940c,2023-01-15 23:00:00+00:00,0
4d7b93980056cf42,2023-01-16 00:00:00+00:00,0
33130fc674f43fbb,2023-01-16 01:00:00+00:00,0
c2364cf4a144fb28,2023-01-16 02:00:00+00:00,0
cfce7fbc0d35d894,2023-01-16 03:00:00+00:00,0
dadc39953d97a332,2023-01-16 04:00:00+00:00,0
38e61eb5b2e90886,2023-01-16 05:00:00+00:00,0
84bb8211902966cb,2023-01-16 06:00:00+00:00,0
e0ea2479aaaf027f,2023-01-16 07:00:00+00:00,0
e95fbfa031b07990,2023-01-16 08:00:00+00:00,0
efa264c800f05288,2023-01-16 09:00:00+00:00,0
b80813f9288e7419,2023-01-16 10:00:00+00:00,0
099f73554418a748,2023-01-16 11:00:00+00:00,0
7c606fad2aeea86c,2023-01-16 12:00:00+00:00,0
b2b4a31cd472d434,2023-01-16 13:00:00+00:00,0
238be75c8268844b,2023-01-16 14:00:00+00:00,0
12b6f8e5140b2d6d,2023-01-16 15:00:00+00:00,0
7709cd5c87e4edca,2023-01-16 16:00:00+00:00,0
9f014624f0f30201,2023-01-16 17:00:00+00:00,0
ea8cf4356bbd1656,2023-01-16 18:00:00+00:00,0
6feeae1a1cab323d,2023-01-16 19:00:00+00:00,0
19f8c41f68151d56,2023-01-16 20:00:00+00:00,0
20d2537e3511c42d,2023-01-16 21:00:00+00:00,0
3b4f6a375ceb2dd9,2023-01-16 22:00:00+00:00,0
4562f0d31f365be3,2023-01-16 23:00:00+00:00,0
aab112ce7e1e070e,2023-01-17 00:00:00+00:00,0
c84e85217b12c055,2023-01-17 01:00:00+00:00,0
93f59959a9a2675a,2023-01-17 02:00:00+00:00,0
b910c01c5184e0b5,2023-01-17 03:00:00+00:00,0
326621a0457e9e60,2023-01-17 04:00:00+00:00,0
d323b5f37d749a46,2023-01-17 05:00:00+00:00,0
6724455f2994d5e3,2023-01-17 06:00:00+00:00,0
4fe056035497e62c,2023-01-17 07:00:00+00:00,0
1907b5b28c6be21a,2023-01-17 08:00:00+00:00,0
fc29afbeb0c1f54d,2023-01-17 09:00:00+00:00,0
d280b8dee11a36aa,2023-01-17 10:00:00+00:00,0
0c1f8ae821dd41c0,2023-01-17 11:00:00+00:00,0
84282763cc459513,2023-01-17 12:00:00+00:00,0
68c4008bd8cb5f6d,2023-01-17 13:00:00+00:00,0
f88017cde30f19e9,2023-01-17 14:00:00+00:00,0
1ac44bfe2bbedb93,2023-01-17 15:00:00+00:00,0
bace8c4871af8d02,2023-01-17 16:00:00+00:00,0
15260589c49833df,2023-01-17 17:00:00+00:00,0
5cd30c9b1f9ba762,2023-01-17 18:00:00+00:00,0
8d33282a6d7137c5,2023-01-17 19:00:00+00:00,0
38b707f6b1fcd7c3,2023-01-17 20:00:00+00:00,0
9b19240232884d0c,2023-01-17 21:00:00+00:00,0
6aa5aefdfbcf01e2,2023-01-17 22:00:00+00:00,0
3affaf6451180e2d,2023-01-17 23:00:00+00:00,0
d0091ac87027fb46,2023-01-18 00:00:00+00:00,0
094fd893e4c71480,2023-01-18 01:00:00+00:00,0
65aee93df3093143,2023-01-18 02:00:00+00:00,0
a183c76618dc600c,2023-01-18 03:00:00+00:00,0
8ee29272cac18cae,2023-01-18 04:00:00+00:00,0
784b05d2bc855170,2023-01-18 05:00:00+00:00,0
966c41b57359e9ee,2023-01-18 06:00:00+00:00,0
b31278895a0e3839,2023-01-18 07:00:00+00:00,0
b38e1bc8ae49709b,2023-01-18 08:00:00+00:00,0
43055af8069e3ff9,2023-01-18 09:00:00+00:00,0
6f7663575a8d1fd7,2023-01-18 10:00:00+00:00,0
3b33da6af40ce096,2023-01-18 11:00:00+00:00,0
354f121675500b87,2023-01-18 12:00:00+00:00,0
4b97a2bd220203de,2023-01-18 13:00:00+00:00,0
a60e2b50f72859fd,2023-01-18 14:00:00+00:00,0
50cba02885310be5,2023-01-18 15:00:00+00:00,0
576cba9f5691b9c8,2023-01-18 16:00:00+00:00,0
4093545b4a284ca7,2023-01-18 17:00:00+00:00,0
2a127f3766aacb9c,2023-01-18 18:00:00+00:00,0
46bd60facac83fff,2023-01-18 19:00:00+00:00,0
e830ad25e45585d4,2023-01-18 20:00:00+00:00,0
413866cb1557c6e4,2023-01-18 21:00:00+00:00,0
8e60c9b396b912c1,2023-01-18 22:00:00+00:00,0
420d222b9ebca869,2023-01-18 23:00:00+00:00,0
9ac31ea31e6fe097,2023-01-19 00:00:00+00:00,0
912a49faac1981d9,2023-01-19 01:00:00+00:00,0
f69df50e5693e3be,2023-01-19 02:00:00+00:00,0
1889cd71d438d418,2023-01-19 03:00:00+00:00,0
7933d5d7558c0048,2023-01-19 04:00:00+00:00,0
c567744656d212cd,2023-01-19 05:00:00+00:00,0
7f982ff48829e237,2023-01-19 06:00:00+00:00,0
69ab9bba9cc62739,2023-01-19 07:00:00+00:00,0
55a3161a5c740986,2023-01-19 08:00:00+00:00,0
58726394e714c76f,2023-01-19 09:00:00+00:00,0
ad625eaaf3f32e84,2023-01-19 10:00:00+00:00,0
f0fa222848f3a610,2023-01-19 11:00:00+00:00,0
9e557839a83195b4,2023-01-19 12:00:00+00:00,0
a21f4dc2ce143a72,2023-01-19 13:00:00+00:00,0
86dbe02ac18f8124,2023-01-19 14:00:00+00:00,0
67ed2ed6b770bc01,2023-01-19 15:00:00+00:00,0
7ea6b4164fb0fd38,2023-01-19 16:00:00+00:00,0
1369805f720f04b4,2023-01-19 17:00:00+00:00,0
8475ba98dda0516f,2023-01-19 18:00:00+00:00,0
5b65da4e4d054969,2023-01-19 19:00:00+00:00,0
83ff9a9839b8737b,2023-01-19 20:00:00+00:00,0
a7876fe8e7c77790,2023-01-19 21:00:00+00:00,0
fb32fd924d8ad6ee,2023-01-19 22:00:00+00:00,0
78a211fe608ace79,2023-01-19 23:00:00+00:00,0
9d08078615a69c0b,2023-01-20 00:00:00+00:00,0
a1021021bed09135,2023-01-20 01:00:00+00:00,0
c8a3261a938dffb1,2023-01-20 02:00:00+00:00,0
14dae1517c5d6999,2023-01-20 03:00:00+00:00,0
8925a0550cd4e5b0,2023-01-20 04:00:00+00:00,0
46b832c4b3147a4f,2023-01-20 05:00:00+00:00,0
bb8c492cc7681f58,2023-01-20 06:00:00+00:00,0
da6c18b9944a14b7,2023-01-20 07:00:00+00:00,0
1e3ed43b47fda226,2023-01-20 08:00:00+00:00,0
15bff1355f63541e,2023-01-20 09:00:00+00:00,0
12eedf1f5a876bf7,2023-01-20 10:00:00+00:00,0
f78f5100d0690e12,2023-01-20 11:00:00+00:00,0
3efe90abc4b1b3ba,2023-01-20 12:00:00+00:00,0
f3398ca39d06ca54,2023-01-20 13:00:00+00:00,0
a25b0c94b2bef48f,2023-01-20 14:00:00+00:00,0
babfb63ffbc68663,2023-01-20 15:00:00+00:00,0
a6c42df23485aab3,2023-01-20 16:00:00+00:00,0
9d1136cb8aaf8c78,2023-01-20 17:00:00+00:00,0
7afb70e2f4d65e4a,2023-01-20 18:00:00+00:00,0
b5e90db6d3053360,2023-01-20 19:00:00+00:00,0
5d4f08534ec02ca5,2023-01-20 20:00:00+00:00,0
3add8676f150e12f,2023-01-20 21:00:00+00:00,0
6f37dda799cddbc8,2023-01-20 22:00:00+00:00,0
d4086c55fa3a7bce,2023-01-20 23:00:00+00:00,0
825be61dfc8205bd,2023-01-21 00:00:00+00:00,0
5b611b1e30c886fd,2023-01-21 01:00:00+00:00,0
33ed7d62173f173b,2023-01-21 02:00:00+00:00,0
75047b3eaaa37980,2023-01-21 03:00:00+00:00,0
edce81ae4f4d9189,2023-01-21 04:00:00+00:00,0
9783610365910965,2023-01-21 05:00:00+00:00,0
6ecba03a95c48cb8,2023-01-21 06:00:00+00:00,0
