vessel_id,departure_time,vessel_id_was_missing,yard_capacity_teu,yard_occupied_teu,gate_in_trucks,gate_out_trucks,avg_truck_wait_min,timestamp_was_missing_x,yard_capacity_teu_was_missing,yard_occupied_teu_was_missing,gate_in_trucks_was_missing,gate_out_trucks_was_missing,avg_truck_wait_min_was_missing,yard_utilization_ratio,timestamp_was_missing_was_missing,yard_capacity_teu_was_missing_was_missing,yard_occupied_teu_was_missing_was_missing,gate_in_trucks_was_missing_was_missing,gate_out_trucks_was_missing_was_missing,avg_truck_wait_min_was_missing_was_missing,yard_utilization_ratio_was_missing,wind_speed_mps,wave_height_m,rainfall_mm,visibility_km,temperature_c,timestamp_was_missing_y,wind_speed_mps_was_missing,wave_height_m_was_missing,rainfall_mm_was_missing,visibility_km_was_missing,temperature_c_was_missing
c5794acc8bfee21c,2023-01-02 16:00:00+00:00,0,35275.0,19475.0,197.0,857.0,88.44500424098868,0.0,0.0,0.0,0.0,0.0,0.0,0.5520907158043941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.08707089148456,0.3656566810726558,25.679714832148555,5.44020164451887,36.803260038444,0,0,0,0,0,0
081b39a7cf3046ec,2023-01-02 17:00:00+00:00,0,41527.0,23262.0,260.0,364.0,19.534212397647455,0.0,0.0,0.0,0.0,0.0,0.0,0.5601656753437523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.972637714449654,4.379944053188348,40.58786806352951,10.414484950673696,20.219994030037864,0,0,0,0,0,0
b0bde0e67726cc81,2023-01-02 18:00:00+00:00,0,46298.0,41641.0,485.0,644.0,64.54844500766158,0.0,0.0,0.0,0.0,0.0,0.0,0.8994125016199404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.438906574206248,1.9639181659962717,36.63886644608595,16.806867058885544,31.014669468424582,0,0,0,0,0,0
edd2ae6be7260df8,2023-01-02 19:00:00+00:00,0,21462.0,44492.0,154.0,1069.0,10.972898357265096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.142340690543756,2.2609133400452825,36.21014972031467,17.1870890976912,34.14242267135656,0,0,0,0,0,0
a9da9a323e3eaa66,2023-01-02 20:00:00+00:00,0,41187.0,36900.0,1083.0,1152.0,88.629520538603,0.0,0.0,0.0,0.0,0.0,0.0,0.8959137591958628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.571361705940827,2.3724357203077764,6.520114792591436,13.792876197398536,13.749535560611092,0,0,0,0,0,0
5a0087824fcdbbcf,2023-01-02 21:00:00+00:00,0,45871.0,37803.0,221.0,972.0,86.40725597500135,0.0,0.0,0.0,0.0,0.0,0.0,0.8241154542085414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.190427231377007,2.864115305141631,21.813484358898,9.51631523920726,26.312359132171803,0,0,0,0,0,0
2478eb0e634a7452,2023-01-02 22:00:00+00:00,0,48465.0,18161.0,499.0,909.0,25.478470213181627,0.0,0.0,0.0,0.0,0.0,0.0,0.37472402764881874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.805920766854825,4.632521829372692,2.6167960745765937,12.323700738297834,32.53504425234681,0,0,0,0,0,0
0ec8cb878c941100,2023-01-03 00:00:00+00:00,0,46694.0,10765.0,146.0,608.0,56.65728163791378,0.0,0.0,0.0,0.0,0.0,0.0,0.23054353878442627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.183079865947526,4.612948641390331,23.59563208862536,3.263867419291372,13.273233018385463,0,0,0,0,0,0
9bb3f4d6402301ec,2023-01-03 01:00:00+00:00,0,43179.0,10844.0,66.0,116.0,86.1419410810276,0.0,0.0,0.0,0.0,0.0,0.0,0.25114060075499667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4829051822207,4.957304703618334,45.99343219623167,8.805946798256665,21.51155581431013,0,0,0,0,0,0
91c2dc99a3f541cf,2023-01-03 02:00:00+00:00,0,47251.0,45597.0,290.0,980.0,26.558658129461527,0.0,0.0,0.0,0.0,0.0,0.0,0.9649954498317496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.435884575752787,3.815795955537913,43.22620060122075,9.648379768100463,32.71902035215728,0,0,0,0,0,0
07ad6859c4a0087e,2023-01-03 03:00:00+00:00,0,42822.0,27982.0,1015.0,309.0,6.894728213944843,0.0,0.0,0.0,0.0,0.0,0.0,0.653449161645883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.40556110400961,3.368026040239484,36.27626023081791,19.895145345343163,39.90625715749452,0,0,0,0,0,0
c3024ad523f01350,2023-01-03 04:00:00+00:00,0,40355.0,17241.0,776.0,1024.0,57.75159950700983,0.0,0.0,0.0,0.0,0.0,0.0,0.4272333044232437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7453626462552015,0.4401571621747917,39.28380967362665,5.597931351713909,23.24438378099264,0,0,0,0,0,0
e50783b6257e332a,2023-01-03 05:00:00+00:00,0,29574.0,25170.0,871.0,128.0,80.98483573468907,0.0,0.0,0.0,0.0,0.0,0.0,0.8510854128626496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.169172947076195,1.2379202461765522,26.487279718648743,4.205402409351796,7.631134349574593,0,0,0,0,0,0
8f271a92f8446477,2023-01-03 06:00:00+00:00,0,23221.0,41733.0,132.0,546.0,89.44581988957201,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.37131515836239,3.413439538242496,39.10070864113246,16.299652084237415,39.16473734152951,0,0,0,0,0,0
8da24ded1d03b952,2023-01-03 07:00:00+00:00,0,23749.0,40189.0,92.0,123.0,23.228129361341928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5056943294640623,0.9278726185296208,38.18417959806237,9.460731954959169,16.400616795979747,0,0,0,0,0,0
bb40525ec9b057df,2023-01-03 08:00:00+00:00,0,39477.0,12448.0,995.0,227.0,56.99626834272388,0.0,0.0,0.0,0.0,0.0,0.0,0.31532284621425133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.387004755891876,5.288835622234128,28.572810843000152,18.94636667266047,30.42937488987711,0,0,0,0,0,0
1275af2f709a9b34,2023-01-03 09:00:00+00:00,0,22336.0,47136.0,1043.0,282.0,56.8657687126689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.198905707847794,5.7578167899606445,49.74576778767555,7.834338672383778,16.299649248802876,0,0,0,0,0,0
492b07ed6dbe2e61,2023-01-03 10:00:00+00:00,0,22972.0,44982.0,1134.0,615.0,39.70448685169785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.977073397767189,3.893962632478395,31.562487897718604,14.679132831583498,33.808644226260256,0,0,0,0,0,0
f7265a07cc13ad9c,2023-01-03 11:00:00+00:00,0,24062.0,11935.0,775.0,212.0,35.99875319219173,0.0,0.0,0.0,0.0,0.0,0.0,0.4960103067076718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.080860507811491,2.4398951676277494,42.74637935860476,13.784370015091044,7.86213959919779,0,0,0,0,0,0
c1b6880c36aeef6c,2023-01-03 12:00:00+00:00,0,33483.0,20115.0,485.0,284.0,54.6390290333633,0.0,0.0,0.0,0.0,0.0,0.0,0.6007526207329092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.29688549741531,3.619908831569733,45.67571542101666,10.26572518623703,25.694488691085404,0,0,0,0,0,0
cbcf64f97b0966b7,2023-01-03 13:00:00+00:00,0,45052.0,44096.0,472.0,308.0,21.043932487826314,0.0,0.0,0.0,0.0,0.0,0.0,0.9787800763562106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.458665756351785,2.2500191014677933,47.05895021085973,15.463021187866412,37.61009806825661,0,0,0,0,0,0
06ac120384a3fdb8,2023-01-03 14:00:00+00:00,0,48743.0,45427.0,984.0,1141.0,27.83198209918382,0.0,0.0,0.0,0.0,0.0,0.0,0.9319697187288432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.13588083337124,5.330811050988819,13.244850545367592,3.666277713144351,23.46015055754368,0,0,0,0,0,0
59a653bb9efa82c8,2023-01-03 15:00:00+00:00,0,31767.0,37971.0,563.0,817.0,67.69723636450897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.30124410078245,5.016233851419999,15.726577754034016,4.073930714995802,15.85007339664824,0,0,0,0,0,0
fce9fa1f15842086,2023-01-03 16:00:00+00:00,0,21367.0,20644.0,1100.0,812.0,31.278124054172373,0.0,0.0,0.0,0.0,0.0,0.0,0.9661627743716946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.247235915462362,3.722310716695007,28.783822241004785,13.159767000373344,20.49120931430363,0,0,0,0,0,0
c3ab0c3fb6a5074c,2023-01-03 17:00:00+00:00,0,28974.0,19925.0,469.0,578.0,33.22505407984055,0.0,0.0,0.0,0.0,0.0,0.0,0.6876855111479258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8787747342898429,5.583977197132153,1.100292464040109,4.231791894850902,36.27818173284808,0,0,0,0,0,0
f262d61be7d7ef24,2023-01-03 18:00:00+00:00,0,35723.0,26243.0,1189.0,173.0,43.13702545563709,0.0,0.0,0.0,0.0,0.0,0.0,0.7346247515606192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.38072286278111,5.476122826577113,10.92665223779894,1.8688153705860704,38.024366125344095,0,0,0,0,0,0
8229e2758cafd42b,2023-01-03 19:00:00+00:00,0,33557.0,40950.0,448.0,956.0,62.89422753157596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.338119296279893,4.410092709796378,21.37862091568554,9.30957139984706,5.314331377723421,0,0,0,0,0,0
dbc65916291e20dc,2023-01-03 20:00:00+00:00,0,47778.0,23085.0,582.0,657.0,24.69954955036482,0.0,0.0,0.0,0.0,0.0,0.0,0.48317217129222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.145655473022167,3.2769405061327554,6.199666606887733,4.193070796878873,37.63594894052167,0,0,0,0,0,0
07a199518f1e3d75,2023-01-03 21:00:00+00:00,0,41840.0,31487.0,136.0,482.0,73.0372161558625,0.0,0.0,0.0,0.0,0.0,0.0,0.7525573613766731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26526093018732,2.323011299747247,34.55594575257958,9.568007739095345,10.387504742761068,0,0,0,0,0,0
dcf4e950547579af,2023-01-03 22:00:00+00:00,0,21280.0,34515.0,1018.0,964.0,27.31199575301371,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.481604468680384,4.442237533665653,0.5690989729870644,3.724658107036884,23.476033875947397,0,0,0,0,0,0
e75a58288e91f5d2,2023-01-03 23:00:00+00:00,0,38384.0,14277.0,628.0,233.0,60.04691143775438,0.0,0.0,0.0,0.0,0.0,0.0,0.3719518549395581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.841155692664872,3.623158821803443,28.987872073154435,3.765938930206148,9.813051042718795,0,0,0,0,0,0
5115b54038d82875,2023-01-04 00:00:00+00:00,0,24492.0,46932.0,82.0,159.0,20.12022175064106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.358704947462275,5.775959589803276,2.770988479891434,14.339410590763714,31.29256160187653,0,0,0,0,0,0
b709c787c4ac59d0,2023-01-04 01:00:00+00:00,0,24497.0,42089.0,623.0,1040.0,58.07693652428247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.878237449638611,1.273374984415978,4.523514379467636,7.65188266092149,7.430117403135805,0,0,0,0,0,0
38f77e1164f6cf82,2023-01-04 02:00:00+00:00,0,42061.0,10634.0,297.0,682.0,64.52741740769336,0.0,0.0,0.0,0.0,0.0,0.0,0.25282328047359787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3587484827789,1.5475947522422755,45.22871801576503,8.702334616602528,31.622042011731825,0,0,0,0,0,0
2554fecd2dc02b21,2023-01-04 03:00:00+00:00,0,22471.0,10918.0,650.0,276.0,23.86851985671616,0.0,0.0,0.0,0.0,0.0,0.0,0.48587067776244935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.948714520501184,1.8235792196562752,5.810839668372908,1.7204303940880692,34.07720449285016,0,0,0,0,0,0
d490e6b2cbdf2ce0,2023-01-04 04:00:00+00:00,0,42508.0,40363.0,107.0,470.0,76.52898398656365,0.0,0.0,0.0,0.0,0.0,0.0,0.9495389103227627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.08081405007073,5.7911129435520285,16.228171092875687,1.2223276867351889,16.734050932579517,0,0,0,0,0,0
2b80fd7606f32dc3,2023-01-04 05:00:00+00:00,0,47662.0,44614.0,627.0,871.0,14.904891580822728,0.0,0.0,0.0,0.0,0.0,0.0,0.9360496831857664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.760951183216662,4.730960675459535,32.45672047357214,1.3063146005188364,35.01989770742642,0,0,0,0,0,0
27e465e445c8196f,2023-01-04 06:00:00+00:00,0,41096.0,18598.0,369.0,623.0,23.312358540038748,0.0,0.0,0.0,0.0,0.0,0.0,0.4525501265329959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.744258049459106,1.22400886548738,11.837435226114083,18.430784607622662,32.24432543874584,0,0,0,0,0,0
e2bd8207c98a9325,2023-01-04 07:00:00+00:00,0,32315.0,17238.0,1043.0,612.0,54.1788815172976,0.0,0.0,0.0,0.0,0.0,0.0,0.5334364846046727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.407086057164674,0.0430307657615183,22.74141344851953,12.077901815113108,27.8848955823398,0,0,0,0,0,0
907d85fd07895228,2023-01-04 08:00:00+00:00,0,27509.0,17554.0,235.0,894.0,42.85414429071431,0.0,0.0,0.0,0.0,0.0,0.0,0.6381184339670654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.529646019580236,2.3163899422533865,5.782890732080737,5.196757399860233,23.087162424824548,0,0,0,0,0,0
d02d292e3f461fe8,2023-01-04 09:00:00+00:00,0,47114.0,16368.0,1128.0,207.0,48.71186971391839,0.0,0.0,0.0,0.0,0.0,0.0,0.3474126586577238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.65613101354216,5.387368887927616,16.445754889941234,16.589329735049535,27.966557885809166,0,0,0,0,0,0
32f44ab068779e18,2023-01-04 10:00:00+00:00,0,42655.0,39207.0,1016.0,523.0,87.44558341810486,0.0,0.0,0.0,0.0,0.0,0.0,0.9191653967881843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.801050524688687,3.209170943026982,39.48972943838847,18.67253664852253,39.22763929818535,0,0,0,0,0,0
c3d6ea5d6d0ca853,2023-01-04 11:00:00+00:00,0,39964.0,10382.0,816.0,685.0,69.61844835196837,0.0,0.0,0.0,0.0,0.0,0.0,0.2597838054248824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.006910006636851,4.112654322953762,27.134493683789884,4.493574585158496,27.993757497025555,0,0,0,0,0,0
8360479709319b13,2023-01-04 12:00:00+00:00,0,41992.0,36541.0,66.0,666.0,79.43630878840239,0.0,0.0,0.0,0.0,0.0,0.0,0.8701895599161745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.150696219588662,0.0109899529253911,42.20689577481706,9.661839783803988,34.100518175376095,0,0,0,0,0,0
b0a15b841c1dd0a0,2023-01-04 13:00:00+00:00,0,23955.0,29882.0,601.0,634.0,26.92531333447273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.762079470090352,2.9696793381541817,41.69092858571573,15.709146636951209,19.139417848011576,0,0,0,0,0,0
4237c2dda8c8375d,2023-01-04 14:00:00+00:00,0,39339.0,34648.0,244.0,678.0,48.17336626685954,0.0,0.0,0.0,0.0,0.0,0.0,0.8807544675767051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.96996280151847,0.1586268027762289,41.85583894409936,17.382985540111104,36.42178782948882,0,0,0,0,0,0
be10541db4338fbd,2023-01-04 15:00:00+00:00,0,38123.0,8030.0,697.0,906.0,25.966687765811045,0.0,0.0,0.0,0.0,0.0,0.0,0.2106340004721559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.520379882404664,2.946733395359569,46.4011797680386,19.223837776401336,17.30188985519911,0,0,0,0,0,0
f8ad08977185a620,2023-01-04 16:00:00+00:00,0,48194.0,21828.0,192.0,330.0,15.540711367259703,0.0,0.0,0.0,0.0,0.0,0.0,0.4529194505540109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.746100860367996,4.061776075193867,37.21610647295825,16.67579216532991,27.734300973864084,0,0,0,0,0,0
ed3b5d308a8ebbbc,2023-01-04 17:00:00+00:00,0,34600.0,29477.0,400.0,940.0,51.07577375229079,0.0,0.0,0.0,0.0,0.0,0.0,0.8519364161849711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.933824794777994,1.487299975899781,48.34852866289808,7.757638857968093,39.82240385715195,0,0,0,0,0,0
d29cbabcdc5a4479,2023-01-04 18:00:00+00:00,0,44951.0,44591.0,123.0,933.0,83.31988634241938,0.0,0.0,0.0,0.0,0.0,0.0,0.9919912793931169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5056578584202803,4.167073636531896,3.330792348451117,7.1075901678994216,17.213983098274262,0,0,0,0,0,0
a2dfab0784faa899,2023-01-04 19:00:00+00:00,0,49581.0,17830.0,309.0,570.0,14.269490029865109,0.0,0.0,0.0,0.0,0.0,0.0,0.3596135616465985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.835409819550495,4.435131788895562,17.116297024872328,18.13835495873184,30.464786853017927,0,0,0,0,0,0
26f45f099f5673bf,2023-01-04 20:00:00+00:00,0,20267.0,43992.0,160.0,856.0,39.16706956980105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5373180993390685,0.8496322149514701,33.33943095947258,12.08911143550282,20.63274598624607,0,0,0,0,0,0
baad988213441d88,2023-01-04 21:00:00+00:00,0,35645.0,28649.0,682.0,865.0,77.01684000758483,0.0,0.0,0.0,0.0,0.0,0.0,0.8037312386028896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1999720708000305,5.969388041243836,45.11328709136782,17.221424158824707,20.5919973646588,0,0,0,0,0,0
7cf210e2fb58a8c3,2023-01-04 22:00:00+00:00,0,22013.0,33147.0,996.0,905.0,17.813055999390585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.553006262470762,0.126707979965571,1.1714496240175398,16.004418713216467,34.78366092007781,0,0,0,0,0,0
e519ef8fe4b0f73b,2023-01-04 23:00:00+00:00,0,45295.0,35278.0,614.0,848.0,60.08093232132517,0.0,0.0,0.0,0.0,0.0,0.0,0.778849762666961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.429322216927078,4.170174507832505,37.37036117641484,19.10563246450249,32.733084002290255,0,0,0,0,0,0
f9a8dc460155012d,2023-01-05 00:00:00+00:00,0,43311.0,45568.0,1089.0,839.0,56.21902835197884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.904494248368863,5.76527278938863,1.075073905542734,13.519066774150549,33.0245420529798,0,0,0,0,0,0
004a2962baeaa9ea,2023-01-05 01:00:00+00:00,0,43372.0,27539.0,434.0,210.0,51.774330119084354,0.0,0.0,0.0,0.0,0.0,0.0,0.6349488149036244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.94777655234635,4.255748159325992,20.62377881765985,6.415086783818226,29.60635975571327,0,0,0,0,0,0
eae68a5f64da7b2e,2023-01-05 02:00:00+00:00,0,44350.0,13548.0,564.0,1126.0,61.874050893866695,0.0,0.0,0.0,0.0,0.0,0.0,0.3054791431792559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.017369388757066,0.1348007721265411,15.980325152057125,6.0613169481280265,38.050659234882175,0,0,0,0,0,0
cb7b4643f24d1d81,2023-01-05 03:00:00+00:00,0,20069.0,21686.0,62.0,1037.0,23.80449531200708,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.986463917600918,3.777993659509951,19.56111349510468,17.673019415056142,28.501657679334503,0,0,0,0,0,0
acab6668067acb19,2023-01-05 04:00:00+00:00,0,29485.0,7458.0,509.0,311.0,40.48968709677713,0.0,0.0,0.0,0.0,0.0,0.0,0.25294217398677293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6110103368471,4.612761765698782,14.748155032618005,3.62628274764498,37.68535299449962,0,0,0,0,0,0
0d635619636b80b8,2023-01-05 05:00:00+00:00,0,26049.0,14579.0,1090.0,975.0,14.46122463009884,0.0,0.0,0.0,0.0,0.0,0.0,0.5596759952397405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.426838072588663,3.2909188726925995,38.89399045674736,12.83860117007629,24.301925833614508,0,0,0,0,0,0
3ca11cfc0ec85b7c,2023-01-05 06:00:00+00:00,0,44962.0,42119.0,622.0,630.0,56.8612972492685,0.0,0.0,0.0,0.0,0.0,0.0,0.9367688270094746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5092449986332,2.230526389778668,46.40832620650766,13.646110151456313,21.31509640246991,0,0,0,0,0,0
baff544bfe25c19e,2023-01-05 07:00:00+00:00,0,29482.0,9720.0,816.0,1187.0,9.189798022564723,0.0,0.0,0.0,0.0,0.0,0.0,0.32969269384709315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.235228808609511,4.961515470519708,30.049106113594203,3.317947106522042,6.677580072581778,0,0,0,0,0,0
1c6dc86e607c156d,2023-01-05 08:00:00+00:00,0,22709.0,14442.0,219.0,351.0,29.0568047595208,0.0,0.0,0.0,0.0,0.0,0.0,0.6359593112862741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.10509403233485,2.096247620683832,44.47703260169892,14.59471575443522,18.63715444096959,0,0,0,0,0,0
3f3f8d6e0ce480ca,2023-01-05 09:00:00+00:00,0,27832.0,9724.0,455.0,411.0,74.60247441985958,0.0,0.0,0.0,0.0,0.0,0.0,0.34938200632365624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4634212150698045,0.5258255532238509,16.004440827047972,12.8260778645856,38.79603212090743,0,0,0,0,0,0
d576164c1fbe2566,2023-01-05 10:00:00+00:00,0,45874.0,32985.0,844.0,1092.0,49.74482746007212,0.0,0.0,0.0,0.0,0.0,0.0,0.7190347473514409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99090166632057,4.029855465735663,38.24432674835229,3.730338644384644,13.237559630081927,0,0,0,0,0,0
c4b941ed923a4331,2023-01-05 11:00:00+00:00,0,35514.0,31350.0,252.0,1145.0,54.85809069353553,0.0,0.0,0.0,0.0,0.0,0.0,0.8827504646055077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.154647758907508,3.5089083060991744,4.64697942057003,8.146037952750973,11.46000280160168,0,0,0,0,0,0
