timestamp,mmsi,mmsi_was_missing
2023-01-01 01:07:00+00:00,914001e162220f83,0
2023-01-01 01:08:00+00:00,5a97b23534f33b9a,0
2023-01-01 01:09:00+00:00,fcfd715c3e2a2205,0
2023-01-01 01:10:00+00:00,ececd5fd7f2f406a,0
2023-01-01 01:11:00+00:00,3ddd4ef3510046bd,0
2023-01-01 01:12:00+00:00,349c0f40eab77bb5,0
2023-01-01 01:13:00+00:00,c4b941ed923a4331,0
2023-01-01 01:14:00+00:00,da66adb27982338e,0
2023-01-01 01:15:00+00:00,8a5a18f6204e2577,0
2023-01-01 01:16:00+00:00,881ed8432822f5e5,0
2023-01-01 01:17:00+00:00,bf956b908c1fe1dc,0
2023-01-01 01:18:00+00:00,e07902a5ed2cdcad,0
2023-01-01 01:19:00+00:00,af37de5698fb831a,0
2023-01-01 01:20:00+00:00,267864ba2a8e0844,0
2023-01-01 01:21:00+00:00,b43de5c56d9ad54f,0
2023-01-01 01:22:00+00:00,ee9d1a489fbe142e,0
2023-01-01 01:23:00+00:00,dd2dfa77bc53c0c0,0
2023-01-01 01:24:00+00:00,fe4486c67afe37a2,0
2023-01-01 01:25:00+00:00,a44305658ff23d78,0
2023-01-01 01:26:00+00:00,30234f115e5a8dd1,0
2023-01-01 01:27:00+00:00,8b9bff84274c36b2,0
2023-01-01 01:28:00+00:00,b0f072f4de1b8d4c,0
2023-01-01 01:29:00+00:00,26ddb9767fd6b0f2,0
2023-01-01 01:30:00+00:00,38a2bdaf366f4df0,0
2023-01-01 01:31:00+00:00,ab3bb5f1e058f484,0
2023-01-01 01:32:00+00:00,b7b7f4e15186b544,0
2023-01-01 01:33:00+00:00,e6f1a8df855ce9eb,0
2023-01-01 01:34:00+00:00,fdb87456292fdb6d,0
2023-01-01 01:35:00+00:00,8243788097084cba,0
2023-01-01 01:36:00+00:00,abdabc8424137c71,0
2023-01-01 01:37:00+00:00,a769f433bf8cb9a5,0
2023-01-01 01:38:00+00:00,eb284b0e24b06b86,0
2023-01-01 01:39:00+00:00,2e799e0a44ee7ea0,0
2023-01-01 01:40:00+00:00,4281f91d2cd11bdb,0
2023-01-01 01:41:00+00:00,63c3117214fc64f3,0
2023-01-01 01:42:00+00:00,60084c36e83904e2,0
2023-01-01 01:43:00+00:00,c18f73d3bc8b025e,0
2023-01-01 01:44:00+00:00,d21a3b42e602c195,0
2023-01-01 01:45:00+00:00,3eade728286ac8dd,0
2023-01-01 01:46:00+00:00,9b8dc44be937bebb,0
2023-01-01 01:47:00+00:00,09aeba3c6ed562fe,0
2023-01-01 01:48:00+00:00,23c32982031b8605,0
2023-01-01 01:49:00+00:00,3bad0d5cfda77835,0
2023-01-01 01:50:00+00:00,f7b25b0c8cd3d07c,0
2023-01-01 01:51:00+00:00,4f1b0b2163ecb1f2,0
2023-01-01 01:52:00+00:00,22e6f8d3465f110e,0
2023-01-01 01:53:00+00:00,2d903efb384e8a30,0
2023-01-01 01:54:00+00:00,e52038568a187f78,0
2023-01-01 01:55:00+00:00,d91609e5481dbbb2,0
2023-01-01 01:56:00+00:00,7eec2def584662e9,0
2023-01-01 01:57:00+00:00,c0605d85b25206dc,0
2023-01-01 01:58:00+00:00,0e72fa8572914c1b,0
2023-01-01 01:59:00+00:00,bb96d4e6866dba6a,0
2023-01-01 02:00:00+00:00,ad0c341b8d200a5a,0
2023-01-01 02:01:00+00:00,a1d6f20552a5dbda,0
2023-01-01 02:02:00+00:00,b2123b7df0f0efc9,0
2023-01-01 02:03:00+00:00,91d9a305eda2ad14,0
2023-01-01 02:04:00+00:00,3780a8c60efd2e6c,0
2023-01-01 02:05:00+00:00,ca93e6980dcd7158,0
2023-01-01 02:06:00+00:00,722cbd918bc37928,0
2023-01-01 02:07:00+00:00,0bf4cc8167079cf8,0
2023-01-01 02:08:00+00:00,cca8cbdec69840a5,0
2023-01-01 02:09:00+00:00,52d49db76c1ed312,0
2023-01-01 02:10:00+00:00,fcdc33bee23ac821,0
2023-01-01 02:11:00+00:00,9a548d8de6a7ce83,0
2023-01-01 02:12:00+00:00,3ee9b2cafec1aa81,0
2023-01-01 02:13:00+00:00,d64908791254bc26,0
2023-01-01 02:14:00+00:00,b86e7c2560e7eb49,0
2023-01-01 02:15:00+00:00,2e99b477d4711d27,0
2023-01-01 02:16:00+00:00,60572b1c8a25dfd5,0
2023-01-01 02:17:00+00:00,04ba8dee7a0b3f8f,0
2023-01-01 02:18:00+00:00,c1decf8494b22e2d,0
2023-01-01 02:19:00+00:00,08a3b8b0a82feed9,0
2023-01-01 02:20:00+00:00,b53e450a1327c235,0
2023-01-01 02:21:00+00:00,52223378f8c9d244,0
2023-01-01 02:22:00+00:00,800b1f85188399b8,0
2023-01-01 02:23:00+00:00,21cdb3d28bfc102d,0
2023-01-01 02:24:00+00:00,7eb8135aef885d62,0
2023-01-01 02:25:00+00:00,f9d313f8b51e38a0,0
2023-01-01 02:26:00+00:00,c59ad17a25493519,0
2023-01-01 02:27:00+00:00,253714bcdbbe176e,0
2023-01-01 02:28:00+00:00,f9b567d902b8dcda,0
2023-01-01 02:29:00+00:00,8c23c9dd50452391,0
2023-01-01 02:30:00+00:00,830172cba2936625,0
2023-01-01 02:31:00+00:00,99cf67f26089dbd7,0
2023-01-01 02:32:00+00:00,5919c6bd0996f1ae,0
2023-01-01 02:33:00+00:00,321230591771bf34,0
2023-01-01 02:34:00+00:00,2f827874ce34e944,0
2023-01-01 02:35:00+00:00,ad179f58abd868d0,0
2023-01-01 02:36:00+00:00,60f8afd40126a988,0
2023-01-01 02:37:00+00:00,800c7077c591f29c,0
2023-01-01 02:38:00+00:00,5d7e2fc908ff10d8,0
2023-01-01 02:39:00+00:00,6009ca3535ae3857,0
2023-01-01 02:40:00+00:00,5d6fcec507150bf5,0
2023-01-01 02:41:00+00:00,34837eb04d4deee3,0
2023-01-01 02:42:00+00:00,fb32893364321697,0
2023-01-01 02:43:00+00:00,cc71e515244f34ab,0
2023-01-01 02:44:00+00:00,5415a76e8602c0cc,0
2023-01-01 02:45:00+00:00,2e70fdbc9f6c626a,0
2023-01-01 02:46:00+00:00,71120940be6d0436,0
2023-01-01 02:47:00+00:00,f839ddd1a9c9d481,0
2023-01-01 02:48:00+00:00,0cc5e8519e499e05,0
2023-01-01 02:49:00+00:00,3ca043a276cef301,0
2023-01-01 02:50:00+00:00,4b11223deac90312,0
2023-01-01 02:51:00+00:00,864426d2ae322083,0
2023-01-01 02:52:00+00:00,4470698f8b6b0c93,0
2023-01-01 02:53:00+00:00,231a0a418001e4de,0
2023-01-01 02:54:00+00:00,e11ada980b0d204e,0
2023-01-01 02:55:00+00:00,cf84ed1adbd64712,0
2023-01-01 02:56:00+00:00,b649638fe17b2885,0
2023-01-01 02:57:00+00:00,f97802ad76232e57,0
2023-01-01 02:58:00+00:00,d916f01f6d8c8d81,0
2023-01-01 02:59:00+00:00,f4710b6fbd7fb553,0
2023-01-01 03:00:00+00:00,7117a5c7a33029a6,0
2023-01-01 03:01:00+00:00,ba35a64523c9ccbd,0
2023-01-01 03:02:00+00:00,125b59d524b3328c,0
2023-01-01 03:03:00+00:00,b223574dd44e5058,0
2023-01-01 03:04:00+00:00,df4bf50d842f2071,0
2023-01-01 03:05:00+00:00,8eaaa9a0c8054564,0
2023-01-01 03:06:00+00:00,1d039d9568980794,0
2023-01-01 03:07:00+00:00,e215fc1ad9eb140f,0
2023-01-01 03:08:00+00:00,bd5116f26bf33f8c,0
2023-01-01 03:09:00+00:00,70812f9268118855,0
2023-01-01 03:10:00+00:00,120b533ea8d17652,0
2023-01-01 03:11:00+00:00,6b92e2d8c4ae1944,0
2023-01-01 03:12:00+00:00,8afdff2a45a7c5ec,0
2023-01-01 03:13:00+00:00,aede5507f3768443,0
2023-01-01 03:14:00+00:00,1f08a2813902a986,0
2023-01-01 03:15:00+00:00,39f828b318877fd1,0
2023-01-01 03:16:00+00:00,90ce936ec3e55f6f,0
2023-01-01 03:17:00+00:00,b0e882e610aac17a,0
2023-01-01 03:18:00+00:00,b1ccfc6031f094fa,0
2023-01-01 03:19:00+00:00,7e4e9631a70a4016,0
2023-01-01 03:20:00+00:00,c6493ee9426140af,0
2023-01-01 03:21:00+00:00,138e254ba00e3191,0
2023-01-01 03:22:00+00:00,63970ca55c8eafe7,0
2023-01-01 03:23:00+00:00,ad586f022927fd24,0
2023-01-01 03:24:00+00:00,811d6c50d7bd29b5,0
2023-01-01 03:25:00+00:00,ba305e2464a425e8,0
2023-01-01 03:26:00+00:00,75a5f07640921ee5,0
2023-01-01 03:27:00+00:00,de6910ae45ad84ef,0
2023-01-01 03:28:00+00:00,8c689805a68bc7ac,0
2023-01-01 03:29:00+00:00,1376134276479402,0
2023-01-01 03:30:00+00:00,7bb09ecb87875745,0
2023-01-01 03:31:00+00:00,5775ed0c14b0a666,0
2023-01-01 03:32:00+00:00,c00e4ce64120a685,0
2023-01-01 03:33:00+00:00,d93de0ea1bb7b9f0,0
2023-01-01 03:34:00+00:00,d3751fffbb5dca05,0
2023-01-01 03:35:00+00:00,4a97bc8d764aebfc,0
2023-01-01 03:36:00+00:00,8a7376903fe0d32a,0
2023-01-01 03:37:00+00:00,a2f5b3cdffa25190,0
2023-01-01 03:38:00+00:00,0d1bc065e3b61d49,0
2023-01-01 03:39:00+00:00,2518c7fbe7ecf6de,0
2023-01-01 03:40:00+00:00,907f624b3e3f0e68,0
2023-01-01 03:41:00+00:00,fb0b4ed0df23d631,0
2023-01-01 03:42:00+00:00,e778add7e647d049,0
2023-01-01 03:43:00+00:00,6abed40741bea99c,0
2023-01-01 03:44:00+00:00,04fcf3cebe72acd3,0
2023-01-01 03:45:00+00:00,6f8a296ccb06fda7,0
2023-01-01 03:46:00+00:00,194f802571204777,0
2023-01-01 03:47:00+00:00,03728a4aae0e8ade,0
2023-01-01 03:48:00+00:00,91c713ff97114bc1,0
2023-01-01 03:49:00+00:00,2c408b636a5791b0,0
2023-01-01 03:50:00+00:00,00af0050c5c006bb,0
2023-01-01 03:51:00+00:00,78940bc841ca85b2,0
2023-01-01 03:52:00+00:00,424e0b0c6759002f,0
2023-01-01 03:53:00+00:00,633512ff49ff8aff,0
2023-01-01 03:54:00+00:00,23c8397f530e5efc,0
2023-01-01 03:55:00+00:00,ddca452ef4e48d65,0
2023-01-01 03:56:00+00:00,577f38fedb797bbb,0
2023-01-01 03:57:00+00:00,3cb029fc47ade861,0
2023-01-01 03:58:00+00:00,dc1222a3b66acaf1,0
2023-01-01 03:59:00+00:00,dae481ad1dda2b4a,0
2023-01-01 04:00:00+00:00,08c1e8d3d5f086c9,0
2023-01-01 04:01:00+00:00,98b22eb24bdb5ddf,0
2023-01-01 04:02:00+00:00,068d9425a18c4737,0
2023-01-01 04:03:00+00:00,a17ac9aacb7e5d93,0
2023-01-01 04:04:00+00:00,db69ec10b9a5c397,0
2023-01-01 04:05:00+00:00,ef32938410bb856f,0
2023-01-01 04:06:00+00:00,c01766d719352361,0
2023-01-01 04:07:00+00:00,8f3140be0ca9410b,0
2023-01-01 04:08:00+00:00,b25845258b99b1f9,0
2023-01-01 04:09:00+00:00,130506c38d552280,0
2023-01-01 04:10:00+00:00,51a92cec2790ac28,0
2023-01-01 04:11:00+00:00,223c3d1be1fcab4c,0
2023-01-01 04:12:00+00:00,5479fcb0b360634a,0
2023-01-01 04:13:00+00:00,608a2c673cd6812a,0
2023-01-01 04:14:00+00:00,789bb71d5d4cfc85,0
2023-01-01 04:15:00+00:00,cc64328c99926c68,0
2023-01-01 04:16:00+00:00,f328f82f862c7129,0
2023-01-01 04:17:00+00:00,08e32400afe659ec,0
2023-01-01 04:18:00+00:00,e0197dc226419732,0
2023-01-01 04:19:00+00:00,34aad19c9b8f23f4,0
2023-01-01 04:20:00+00:00,e3a0d319dc3cd904,0
2023-01-01 04:21:00+00:00,61461307baaaa364,0
2023-01-01 04:22:00+00:00,ac180aec150b3afd,0
2023-01-01 04:23:00+00:00,ef88ad7519b0cef7,0
2023-01-01 04:24:00+00:00,b2239be67a6eba3c,0
2023-01-01 04:25:00+00:00,0d61fecfda257aaf,0
2023-01-01 04:26:00+00:00,316240e329871ce5,0
2023-01-01 04:27:00+00:00,375a59f570c8e4c0,0
2023-01-01 04:28:00+00:00,bd138fc76a5fa4e8,0
2023-01-01 04:29:00+00:00,5bc155c01911ea25,0
2023-01-01 04:30:00+00:00,46a86f81bd70fe95,0
2023-01-01 04:31:00+00:00,c26cac1b40675ab6,0
2023-01-01 04:32:00+00:00,044123d52dbfa610,0
2023-01-01 04:33:00+00:00,7440133f20a3ecd5,0
2023-01-01 04:34:00+00:00,afeddcaf07dc1fb8,0
2023-01-01 04:35:00+00:00,93e920ce305be9a1,0
2023-01-01 04:36:00+00:00,15f4e6c715a8fc84,0
2023-01-01 04:37:00+00:00,77cfba4c7f5a75d9,0
2023-01-01 04:38:00+00:00,7c99e35cb61bbf8c,0
2023-01-01 04:39:00+00:00,dc4e70347b2204aa,0
2023-01-01 04:40:00+00:00,65a931b66009b819,0
2023-01-01 04:41:00+00:00,a9bb072791071ee8,0
2023-01-01 04:42:00+00:00,7e32de6de69dc328,0
2023-01-01 04:43:00+00:00,81e0dfd77fafb8f7,0
2023-01-01 04:44:00+00:00,d0b748454650f040,0
2023-01-01 04:45:00+00:00,e1a100f968cb590a,0
2023-01-01 04:46:00+00:00,284675af622b1e3d,0
2023-01-01 04:47:00+00:00,6c00c0cc7b9a34e2,0
2023-01-01 04:48:00+00:00,c2d57d8dc66ff6a1,0
2023-01-01 04:49:00+00:00,59a7eb4b425e0a59,0
2023-01-01 04:50:00+00:00,33130fc674f43fbb,0
2023-01-01 04:51:00+00:00,4d7b93980056cf42,0
2023-01-01 04:52:00+00:00,a548e9c970fd0b2d,0
2023-01-01 04:53:00+00:00,419e452627e8ec00,0
2023-01-01 04:54:00+00:00,ef1b3f389293ccf5,0
2023-01-01 04:55:00+00:00,38e61eb5b2e90886,0
2023-01-01 04:56:00+00:00,84bb8211902966cb,0
2023-01-01 04:57:00+00:00,c7d458274ce6d077,0
2023-01-01 04:58:00+00:00,18efcfbfc0c727a5,0
2023-01-01 04:59:00+00:00,973fd5310d3d25f1,0
2023-01-01 05:00:00+00:00,946b5690b7a15f77,0
2023-01-01 05:01:00+00:00,abdd14ba3ea96c92,0
2023-01-01 05:02:00+00:00,dadc39953d97a332,0
2023-01-01 05:03:00+00:00,b80813f9288e7419,0
2023-01-01 05:04:00+00:00,6f6170b7b92fcb44,0
2023-01-01 05:05:00+00:00,e887666ff66144aa,0
2023-01-01 05:06:00+00:00,eb0ade20e4c74d18,0
2023-01-01 05:07:00+00:00,988402d6ea02ad9d,0
2023-01-01 05:08:00+00:00,3677bc3666069d16,0
2023-01-01 05:09:00+00:00,19f8c41f68151d56,0
2023-01-01 05:10:00+00:00,fca1aa6491d3f8b0,0
2023-01-01 05:11:00+00:00,cfce7fbc0d35d894,0
2023-01-01 05:12:00+00:00,d9495ba5a712cbfb,0
2023-01-01 05:13:00+00:00,de65a5cf0d6b81eb,0
2023-01-01 05:14:00+00:00,fd87489ccf19752a,0
2023-01-01 05:15:00+00:00,4562f0d31f365be3,0
2023-01-01 05:16:00+00:00,91f659fafa2a7fc4,0
2023-01-01 05:17:00+00:00,c122a121a22e13cd,0
2023-01-01 05:18:00+00:00,aed0c4af6bf5458b,0
2023-01-01 05:19:00+00:00,6724455f2994d5e3,0
2023-01-01 05:20:00+00:00,3b4f6a375ceb2dd9,0
2023-01-01 05:21:00+00:00,bb23559e93f5990e,0
2023-01-01 05:22:00+00:00,b2b4a31cd472d434,0
2023-01-01 05:23:00+00:00,9f014624f0f30201,0
2023-01-01 05:24:00+00:00,f5367ad78b07fb3c,0
2023-01-01 05:25:00+00:00,d323b5f37d749a46,0
2023-01-01 05:26:00+00:00,80d593e00c02940c,0
2023-01-01 05:27:00+00:00,7c606fad2aeea86c,0
2023-01-01 05:28:00+00:00,5b86e1a759319b66,0
2023-01-01 05:29:00+00:00,d3173d98aa4398da,0
2023-01-01 05:30:00+00:00,e0ea2479aaaf027f,0
2023-01-01 05:31:00+00:00,4a25ac54406c5a03,0
2023-01-01 05:32:00+00:00,d280b8dee11a36aa,0
2023-01-01 05:33:00+00:00,aab112ce7e1e070e,0
2023-01-01 05:34:00+00:00,93f59959a9a2675a,0
2023-01-01 05:35:00+00:00,f88017cde30f19e9,0
2023-01-01 05:36:00+00:00,1907b5b28c6be21a,0
2023-01-01 05:37:00+00:00,c2364cf4a144fb28,0
2023-01-01 05:38:00+00:00,38b707f6b1fcd7c3,0
2023-01-01 05:39:00+00:00,0c1f8ae821dd41c0,0
2023-01-01 05:40:00+00:00,b910c01c5184e0b5,0
2023-01-01 05:41:00+00:00,7709cd5c87e4edca,0
2023-01-01 05:42:00+00:00,9b19240232884d0c,0
2023-01-01 05:43:00+00:00,f8f94bc06de43656,0
2023-01-01 05:44:00+00:00,5cd30c9b1f9ba762,0
2023-01-01 05:45:00+00:00,ea8cf4356bbd1656,0
2023-01-01 05:46:00+00:00,b38e1bc8ae49709b,0
2023-01-01 05:47:00+00:00,966c41b57359e9ee,0
2023-01-01 05:48:00+00:00,4a8c7194fbe917a2,0
2023-01-01 05:49:00+00:00,9acc4742c043c30e,0
2023-01-01 05:50:00+00:00,23f8a9af3014ca4f,0
2023-01-01 05:51:00+00:00,b9be682bf3aa2a5f,0
2023-01-01 05:52:00+00:00,20d2537e3511c42d,0
2023-01-01 05:53:00+00:00,de1844971cec3976,0
2023-01-01 05:54:00+00:00,50cba02885310be5,0
2023-01-01 05:55:00+00:00,6feeae1a1cab323d,0
2023-01-01 05:56:00+00:00,89723beb5da50289,0
2023-01-01 05:57:00+00:00,5a7d1f01419529b3,0
2023-01-01 05:58:00+00:00,326621a0457e9e60,0
2023-01-01 05:59:00+00:00,2b632b9e12b96bb3,0
2023-01-01 06:00:00+00:00,bace8c4871af8d02,0
2023-01-01 06:01:00+00:00,8af4212f194a905f,0
2023-01-01 06:02:00+00:00,8ee29272cac18cae,0
2023-01-01 06:03:00+00:00,8a0b20c55ac325d2,0
2023-01-01 06:04:00+00:00,f69df50e5693e3be,0
2023-01-01 06:05:00+00:00,a60e2b50f72859fd,0
2023-01-01 06:06:00+00:00,68c4008bd8cb5f6d,0
2023-01-01 06:07:00+00:00,784b05d2bc855170,0
2023-01-01 06:08:00+00:00,43055af8069e3ff9,0
2023-01-01 06:09:00+00:00,2a127f3766aacb9c,0
2023-01-01 06:10:00+00:00,4093545b4a284ca7,0
2023-01-01 06:11:00+00:00,112aa7ff14a785e5,0
2023-01-01 06:12:00+00:00,84282763cc459513,0
2023-01-01 06:13:00+00:00,9c01034cec7fe39b,0
2023-01-01 06:14:00+00:00,3270c7b8e35593cd,0
2023-01-01 06:15:00+00:00,6aa5aefdfbcf01e2,0
2023-01-01 06:16:00+00:00,69ab9bba9cc62739,0
2023-01-01 06:17:00+00:00,86dbe02ac18f8124,0
2023-01-01 06:18:00+00:00,4b97a2bd220203de,0
2023-01-01 06:19:00+00:00,5bac413b7524bf27,0
2023-01-01 06:20:00+00:00,7933d5d7558c0048,0
2023-01-01 06:21:00+00:00,3affaf6451180e2d,0
2023-01-01 06:22:00+00:00,354f121675500b87,0
2023-01-01 06:23:00+00:00,912a49faac1981d9,0
2023-01-01 06:24:00+00:00,d67686e8e94fc0b6,0
2023-01-01 06:25:00+00:00,094fd893e4c71480,0
2023-01-01 06:26:00+00:00,9e557839a83195b4,0
2023-01-01 06:27:00+00:00,f0fa222848f3a610,0
2023-01-01 06:28:00+00:00,e830ad25e45585d4,0
2023-01-01 06:29:00+00:00,f863e138d733eb20,0
2023-01-01 06:30:00+00:00,46b832c4b3147a4f,0
2023-01-01 06:31:00+00:00,eefaeef1ca837778,0
2023-01-01 06:32:00+00:00,fb32fd924d8ad6ee,0
2023-01-01 06:33:00+00:00,ad625eaaf3f32e84,0
2023-01-01 06:34:00+00:00,fca9384644553900,0
2023-01-01 06:35:00+00:00,c270ac3c319b92eb,0
2023-01-01 06:36:00+00:00,cd16b5645b96762f,0
2023-01-01 06:37:00+00:00,420d222b9ebca869,0
2023-01-01 06:38:00+00:00,5ace52b79f145dca,0
2023-01-01 06:39:00+00:00,8e60c9b396b912c1,0
2023-01-01 06:40:00+00:00,15bff1355f63541e,0
2023-01-01 06:41:00+00:00,a6c42df23485aab3,0
2023-01-01 06:42:00+00:00,a1021021bed09135,0
2023-01-01 06:43:00+00:00,78a211fe608ace79,0
2023-01-01 06:44:00+00:00,f3398ca39d06ca54,0
2023-01-01 06:45:00+00:00,8925a0550cd4e5b0,0
2023-01-01 06:46:00+00:00,a6e1b9388e707f68,0
2023-01-01 06:47:00+00:00,1889cd71d438d418,0
2023-01-01 06:48:00+00:00,b6ecec6a3d66640f,0
2023-01-01 06:49:00+00:00,1f774052fb9bf03d,0
2023-01-01 06:50:00+00:00,b5e90db6d3053360,0
2023-01-01 06:51:00+00:00,cec943517ffa2eb0,0
2023-01-01 06:52:00+00:00,825c33ded07d9b39,0
2023-01-01 06:53:00+00:00,bb8c492cc7681f58,0
2023-01-01 06:54:00+00:00,c8a3261a938dffb1,0
2023-01-01 06:55:00+00:00,d02ddfc935fcdb4c,0
2023-01-01 06:56:00+00:00,75047b3eaaa37980,0
2023-01-01 06:57:00+00:00,83ff9a9839b8737b,0
2023-01-01 06:58:00+00:00,825be61dfc8205bd,0
2023-01-01 06:59:00+00:00,9783610365910965,0
2023-01-01 07:00:00+00:00,3efe90abc4b1b3ba,0
2023-01-01 07:01:00+00:00,9d08078615a69c0b,0
2023-01-01 07:02:00+00:00,5b611b1e30c886fd,0
2023-01-01 07:03:00+00:00,6f37dda799cddbc8,0
2023-01-01 07:04:00+00:00,4e50e95225410b30,0
2023-01-01 07:05:00+00:00,69ad9b68bc84cdda,0
2023-01-01 07:06:00+00:00,133813adafacf897,0
2023-01-01 07:07:00+00:00,f4f528a507929f39,0
2023-01-01 07:08:00+00:00,edce81ae4f4d9189,0
2023-01-01 07:09:00+00:00,d016faadb11554f2,0
2023-01-01 07:10:00+00:00,a25b0c94b2bef48f,0
2023-01-01 07:11:00+00:00,d335bad6286382db,0
2023-01-01 07:12:00+00:00,f39ef5b3e965ce84,0
2023-01-01 07:13:00+00:00,62ed6078e37ad345,0
2023-01-01 07:14:00+00:00,ba3832c29b517895,0
2023-01-01 07:15:00+00:00,faa08480b18c8578,0
2023-01-01 07:16:00+00:00,c35967b4e979122b,0
2023-01-01 07:17:00+00:00,33ed7d62173f173b,0
2023-01-01 07:18:00+00:00,af932c8e5181d354,0
2023-01-01 07:19:00+00:00,540c953d45982df5,0
2023-01-01 07:20:00+00:00,af25653ed97ea4ba,0
2023-01-01 07:21:00+00:00,dd449729016291ee,0
2023-01-01 07:22:00+00:00,4dad6d3ab71a4a45,0
2023-01-01 07:23:00+00:00,babfb63ffbc68663,0
2023-01-01 07:24:00+00:00,047c9c813c3b3192,0
2023-01-01 07:25:00+00:00,afdc355502d82853,0
2023-01-01 07:26:00+00:00,7cc3a70de6148bf0,0
2023-01-01 07:27:00+00:00,34924a0e81c3d806,0
2023-01-01 07:28:00+00:00,f35cf7e460919412,0
2023-01-01 07:29:00+00:00,a4696d8bb5aa3705,0
2023-01-01 07:30:00+00:00,290dfd01b6f527bd,0
2023-01-01 07:31:00+00:00,6384f0665ded3b34,0
2023-01-01 07:32:00+00:00,8d13cde42eb3fa0e,0
2023-01-01 07:33:00+00:00,e1c1711d3a7d13dd,0
2023-01-01 07:34:00+00:00,94e79133404f3f26,0
2023-01-01 07:35:00+00:00,477ec670228dec9d,0
2023-01-01 07:36:00+00:00,b3c5abfd30b8db0e,0
