departure_time,yard_capacity_teu,yard_occupied_teu,gate_in_trucks,gate_out_trucks,avg_truck_wait_min,timestamp_was_missing_x,yard_capacity_teu_was_missing,yard_occupied_teu_was_missing,gate_in_trucks_was_missing,gate_out_trucks_was_missing,avg_truck_wait_min_was_missing,yard_utilization_ratio,timestamp_was_missing_was_missing,yard_capacity_teu_was_missing_was_missing,yard_occupied_teu_was_missing_was_missing,gate_in_trucks_was_missing_was_missing,gate_out_trucks_was_missing_was_missing,avg_truck_wait_min_was_missing_was_missing,yard_utilization_ratio_was_missing,wind_speed_mps,wave_height_m,rainfall_mm,visibility_km,temperature_c,timestamp_was_missing_y,wind_speed_mps_was_missing,wave_height_m_was_missing,rainfall_mm_was_missing,visibility_km_was_missing,temperature_c_was_missing,wait_time_24h,wait_time_48h,wait_time_72h,congestion_score,hour,day,weekday,month,is_weekend,yard_utilization_ratio_roll_mean_24h,yard_utilization_ratio_roll_std_24h,yard_utilization_ratio_lag_24h,yard_utilization_ratio_roll_mean_48h,yard_utilization_ratio_roll_std_48h,yard_utilization_ratio_lag_48h,yard_utilization_ratio_roll_mean_72h,yard_utilization_ratio_roll_std_72h,yard_utilization_ratio_lag_72h,wait_time_24h_y,wait_time_48h_y,wait_time_72h_y,congestion_level,split
2023-01-03 10:00:00+00:00,22972.0,44982.0,1134.0,615.0,39.70448685169785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.977073397767189,3.893962632478395,31.562487897718604,14.679132831583498,33.808644226260256,0,0,0,0,0,0,1.4574263903017477,0.8290804576678688,0.7577850346258637,1.0368429213308887,10,3,1,1,0,0.7247623184356915,0.2797588504545801,1.0,0.7348801713961788,0.29088447356537195,1.0,0.7348801713961788,0.29088447356537195,1.0,1.4574263903017477,0.8290804576678688,0.7577850346258637,High,train
2023-01-03 11:00:00+00:00,24062.0,11935.0,775.0,212.0,35.99875319219173,0.0,0.0,0.0,0.0,0.0,0.0,0.4960103067076718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.080860507811491,2.4398951676277494,42.74637935860476,13.784370015091044,7.86213959919779,0,0,0,0,0,0,1.1603074725328062,0.9143015115589255,1.2588192710156507,-0.7443197899113968,11,3,1,1,0,0.7028497230751555,0.27694422611047215,1.0,0.7266432795103682,0.28906643112934544,1.0,0.7266432795103682,0.28906643112934544,1.0,1.1603074725328062,0.9143015115589255,1.2588192710156507,Low,train
2023-01-03 12:00:00+00:00,33483.0,20115.0,485.0,284.0,54.6390290333633,0.0,0.0,0.0,0.0,0.0,0.0,0.6007526207329092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.29688549741531,3.619908831569733,45.67571542101666,10.26572518623703,25.694488691085404,0,0,0,0,0,0,1.3239384798067064,0.21279700337739607,0.18180689613682885,-0.3741473310020617,12,3,1,1,0,0.7072506685708054,0.2743585981997064,0.4960103067076718,0.7224469242177863,0.28496723471662494,0.4960103067076718,0.7224469242177863,0.28496723471662494,0.4960103067076718,1.3239384798067064,0.21279700337739607,0.18180689613682885,Low,train
2023-01-03 13:00:00+00:00,45052.0,44096.0,472.0,308.0,21.043932487826314,0.0,0.0,0.0,0.0,0.0,0.0,0.9787800763562106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.458665756351785,2.2500191014677933,47.05895021085973,15.463021187866412,37.61009806825661,0,0,0,0,0,0,0.44875522224121217,0.5850797236519465,0.9853101220633889,0.9618490529388154,13,3,1,1,0,0.7289934155678217,0.27523678227094134,0.6007526207329092,0.7307157355770902,0.2839348831102073,0.6007526207329092,0.7307157355770902,0.2839348831102073,0.6007526207329092,0.44875522224121217,0.5850797236519465,0.9853101220633889,Medium,train
2023-01-03 14:00:00+00:00,48743.0,45427.0,984.0,1141.0,27.83198209918382,0.0,0.0,0.0,0.0,0.0,0.0,0.9319697187288432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.13588083337124,5.330811050988819,13.244850545367592,3.666277713144351,23.46015055754368,0,0,0,0,0,0,0.8028894377809923,1.1398359327140974,1.175704320702777,0.7964153851169185,14,3,1,1,0,0.7307697900375715,0.27645978730488646,0.9787800763562106,0.7370049225505826,0.28157437436151617,0.9787800763562106,0.7370049225505826,0.28157437436151617,0.9787800763562106,0.8028894377809923,1.1398359327140974,1.175704320702777,Medium,train
2023-01-03 15:00:00+00:00,31767.0,37971.0,563.0,817.0,67.69723636450897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.30124410078245,5.016233851419999,15.726577754034016,4.073930714995802,15.85007339664824,0,0,0,0,0,0,0.43277812943018407,0.5934376062633647,0.5590733834790594,1.0368429213308887,15,3,1,1,0,0.7307697900375715,0.27645978730488646,0.9319697187288432,0.7449744703520801,0.2808958011951891,0.9319697187288432,0.7449744703520801,0.2808958011951891,0.9319697187288432,0.43277812943018407,0.5934376062633647,0.5590733834790594,High,train
2023-01-03 16:00:00+00:00,21367.0,20644.0,1100.0,812.0,31.278124054172373,0.0,0.0,0.0,0.0,0.0,0.0,0.9661627743716946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.247235915462362,3.722310716695007,28.783822241004785,13.159767000373344,20.49120931430363,0,0,0,0,0,0,0.25901185612099503,0.4900553837724415,1.420710210983028,0.917257927147146,16,3,1,1,0,0.7487729230187585,0.2777743818851834,1.0,0.7514800087055981,0.27919601851868936,1.0,0.7514800087055981,0.27919601851868936,1.0,0.25901185612099503,0.4900553837724415,1.420710210983028,Medium,train
2023-01-03 17:00:00+00:00,28974.0,19925.0,469.0,578.0,33.22505407984055,0.0,0.0,0.0,0.0,0.0,0.0,0.6876855111479258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8787747342898429,5.583977197132153,1.100292464040109,4.231791894850902,36.27818173284808,0,0,0,0,0,0,0.8512628958715133,0.7498646439283265,0.1488117698966528,-0.06691560613040481,17,3,1,1,0,0.7543172637058965,0.2750984388852945,0.9661627743716946,0.749657308775379,0.27527084056718004,0.9661627743716946,0.749657308775379,0.27527084056718004,0.9661627743716946,0.8512628958715133,0.7498646439283265,0.1488117698966528,Low,train
2023-01-03 18:00:00+00:00,35723.0,26243.0,1189.0,173.0,43.13702545563709,0.0,0.0,0.0,0.0,0.0,0.0,0.7346247515606192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.38072286278111,5.476122826577113,10.92665223779894,1.8688153705860704,38.024366125344095,0,0,0,0,0,0,1.3886647723736563,0.5289829735855017,0.759029383872589,0.09897354960007262,18,3,1,1,0,0.7471525789207086,0.2732877137228022,0.6876855111479258,0.7492397377416355,0.27132147054629085,0.6876855111479258,0.7492397377416355,0.27132147054629085,0.6876855111479258,1.3886647723736563,0.5289829735855017,0.759029383872589,Medium,train
2023-01-03 19:00:00+00:00,33557.0,40950.0,448.0,956.0,62.89422753157596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.338119296279893,4.410092709796378,21.37862091568554,9.30957139984706,5.314331377723421,0,0,0,0,0,0,0.23782483383108516,0.22900517925084402,0.4047780613953942,1.0368429213308887,19,3,1,1,0,0.7471525789207086,0.2732877137228022,0.7346247515606192,0.7560170421269968,0.27068422273635606,0.7346247515606192,0.7560170421269968,0.27068422273635606,0.7346247515606192,0.23782483383108516,0.22900517925084402,0.4047780613953942,High,train
2023-01-03 20:00:00+00:00,47778.0,23085.0,582.0,657.0,24.69954955036482,0.0,0.0,0.0,0.0,0.0,0.0,0.48317217129222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.145655473022167,3.2769405061327554,6.199666606887733,4.193070796878873,37.63594894052167,0,0,0,0,0,0,0.6527844928300175,0.6774600961962822,0.22486660812763246,-0.7896913687119314,20,3,1,1,0,0.7292072924901156,0.2766064515794706,1.0,0.7488369139471345,0.2706450455993676,1.0,0.7488369139471345,0.2706450455993676,1.0,0.6527844928300175,0.6774600961962822,0.22486660812763246,Low,train
2023-01-03 21:00:00+00:00,41840.0,31487.0,136.0,482.0,73.0372161558625,0.0,0.0,0.0,0.0,0.0,0.0,0.7525573613766731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26526093018732,2.323011299747247,34.55594575257958,9.568007739095345,10.387504742761068,0,0,0,0,0,0,1.2836140001264138,0.8437765453285462,0.8934998775443738,0.16234963912078795,21,3,1,1,0,0.7260960710626432,0.2758919314697993,0.48317217129222656,0.7489323100350713,0.26706084921594797,0.48317217129222656,0.7489323100350713,0.26706084921594797,0.48317217129222656,1.2836140001264138,0.8437765453285462,0.8934998775443738,Medium,train
2023-01-03 22:00:00+00:00,21280.0,34515.0,1018.0,964.0,27.31199575301371,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.481604468680384,4.442237533665653,0.5690989729870644,3.724658107036884,23.476033875947397,0,0,0,0,0,0,0.29688426665650974,0.5511865448985009,1.4839556142256038,1.0368429213308887,22,3,1,1,0,0.753281982903999,0.27044762765028324,0.7525573613766731,0.7552090022841945,0.26658697543109944,0.7525573613766731,0.7552090022841945,0.26658697543109944,0.7525573613766731,0.29688426665650974,0.5511865448985009,1.4839556142256038,High,train
2023-01-03 23:00:00+00:00,38384.0,14277.0,628.0,233.0,60.04691143775438,0.0,0.0,0.0,0.0,0.0,0.0,0.3719518549395581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.841155692664872,3.623158821803443,28.987872073154435,3.765938930206148,9.813051042718795,0,0,0,0,0,0,1.0013488720220862,1.0644526942318726,0.2773769288523118,-1.182757899350365,23,3,1,1,0,0.7373932275721472,0.27571851036457173,1.0,0.7458612669831058,0.2699527485475784,1.0,0.7458612669831058,0.2699527485475784,1.0,1.0013488720220862,1.0644526942318726,0.2773769288523118,Low,train
